kind	level	name	nameid	class	perfab	sprite	desc
10	2	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	3	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	4	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	5	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	6	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	7	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	8	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	9	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	10	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	11	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	12	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	13	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	14	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	15	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	16	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	17	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	18	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	19	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	20	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	21	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	22	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	23	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	24	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	25	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	26	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	27	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	28	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	29	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	30	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	31	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	32	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	33	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	34	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	35	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	36	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	37	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	38	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	39	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	40	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	41	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	42	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	43	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	44	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	45	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	46	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	47	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	48	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	49	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	50	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	51	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	52	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	53	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	54	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	55	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	56	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	57	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	58	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	59	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
10	60	校场/检阅场	10	1	Minju_1	City_renlei_bingying_1	2001
11	0	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	1	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	2	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	3	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	4	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	5	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	6	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	7	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	8	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	9	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	10	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	11	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	12	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	13	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	14	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	15	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	16	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	17	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	18	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	19	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	20	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	21	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	22	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	23	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	24	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	25	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	26	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	27	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	28	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	29	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	30	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	31	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	32	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	33	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	34	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	35	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	36	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	37	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	38	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	39	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	40	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	41	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	42	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	43	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	44	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	45	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	46	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	47	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	48	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	49	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	50	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	51	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	52	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	53	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	54	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	55	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	56	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	57	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	58	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	59	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
11	60	仓库/地窖	11	1	Minju_1	City_renlei_bingying_1	2001
12	0	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	1	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	2	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	3	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	4	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	5	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	6	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	7	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	8	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	9	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	10	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	11	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	12	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	13	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	14	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	15	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	16	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	17	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	18	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	19	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	20	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	21	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	22	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	23	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	24	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	25	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	26	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	27	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	28	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	29	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	30	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	31	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	32	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	33	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	34	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	35	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	36	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	37	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	38	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	39	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	40	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	41	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	42	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	43	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	44	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	45	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	46	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	47	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	48	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	49	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	50	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	51	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	52	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	53	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	54	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	55	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	56	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	57	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	58	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	59	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
12	60	木材厂/聚灵器	12	2	Minju_1	City_renlei_bingying_1	2001
13	0	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	1	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	2	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	3	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	4	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	5	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	6	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	7	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	8	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	9	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	10	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	11	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	12	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	13	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	14	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	15	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	16	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	17	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	18	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	19	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	20	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	21	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	22	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	23	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	24	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	25	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	26	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	27	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	28	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	29	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	30	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	31	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	32	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	33	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	34	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	35	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	36	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	37	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	38	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	39	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	40	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	41	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	42	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	43	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	44	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	45	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	46	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	47	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	48	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	49	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	50	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	51	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	52	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	53	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	54	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	55	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	56	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	57	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	58	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	59	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
13	60	农田/魂器	13	2	Minju_1	City_renlei_bingying_1	2001
14	0	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	1	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	2	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	3	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	4	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	5	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	6	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	7	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	8	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	9	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	10	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	11	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	12	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	13	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	14	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	15	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	16	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	17	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	18	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	19	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	20	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	21	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	22	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	23	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	24	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	25	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	26	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	27	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	28	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	29	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	30	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	31	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	32	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	33	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	34	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	35	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	36	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	37	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	38	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	39	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	40	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	41	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	42	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	43	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	44	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	45	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	46	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	47	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	48	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	49	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	50	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	51	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	52	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	53	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	54	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	55	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	56	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	57	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	58	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	59	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
14	60	铁矿厂/炼化室	14	2	Minju_1	City_renlei_bingying_1	2001
15	0	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	1	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	2	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	3	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	4	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	5	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	6	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	7	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	8	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	9	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	10	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	11	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	12	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	13	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	14	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	15	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	16	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	17	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	18	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	19	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	20	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	21	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	22	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	23	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	24	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	25	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	26	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	27	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	28	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	29	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	30	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	31	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	32	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	33	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	34	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	35	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	36	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	37	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	38	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	39	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	40	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	41	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	42	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	43	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	44	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	45	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	46	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	47	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	48	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	49	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	50	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	51	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	52	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	53	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	54	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	55	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	56	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	57	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	58	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	59	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
15	60	秘银穴/深坑	15	2	Minju_1	City_renlei_bingying_1	2001
